tenure,Contract,MonthlyCharges,TotalCharges,InternetService_Fiber optic,PaymentMethod_Electronic check,OnlineSecurity_No,services_count,tenure_group,avg_charge_per_month
51,0.0,30.05,1529.45,False,False,True,1,4,29.98921568627451
72,2.0,65.65,4664.5,False,False,False,6,4,64.78472222222223
18,0.0,96.05,1740.7,True,True,False,3,2,96.70555555555556
7,0.0,75.1,552.95,True,False,True,0,1,78.99285714285715
47,2.0,74.05,3496.3,False,False,False,4,3,74.38936170212766
2,0.0,44.7,93.7,False,True,True,0,0,46.85
62,1.0,110.75,7053.35,True,False,True,5,4,113.76370967741936
16,2.0,19.7,301.55,False,False,False,0,2,18.846875
6,0.0,49.5,312.7,False,False,True,1,0,52.11666666666667
19,0.0,55.0,1046.5,False,False,True,2,2,55.078947368421055
69,2.0,43.95,2960.1,False,False,False,3,4,42.9
11,0.0,74.35,834.2,True,True,True,0,1,75.83636363636364
64,0.0,111.15,6953.4,True,True,True,5,4,108.646875
39,1.0,104.7,4134.85,True,False,False,5,3,106.02179487179488
15,0.0,55.7,899.8,False,False,False,1,2,59.986666666666665
25,0.0,20.6,541.5,False,False,False,0,3,21.66
6,2.0,19.65,116.85,False,False,False,0,0,19.475
66,1.0,115.8,7942.15,True,False,False,6,4,120.33560606060604
61,2.0,88.65,5321.25,False,False,True,5,4,87.23360655737704
43,0.0,94.5,4156.8,True,True,False,3,3,96.66976744186049
12,0.0,20.1,223.6,False,False,False,0,1,18.633333333333333
23,0.0,34.65,768.45,False,False,True,1,2,33.4108695652174
71,0.0,52.3,3765.05,False,False,True,4,4,53.02887323943662
34,0.0,65.0,2157.5,False,False,True,2,3,63.45588235294117
5,0.0,19.85,108.05,False,False,False,0,0,21.61
41,1.0,35.45,1391.65,False,False,True,2,3,33.94268292682927
72,2.0,19.7,1379.8,False,False,False,0,4,19.163888888888888
14,0.0,95.6,1273.3,True,True,True,2,2,90.95
41,2.0,19.85,810.45,False,False,False,0,3,19.76707317073171
23,1.0,81.85,1810.85,True,False,False,1,2,78.73260869565217
71,2.0,109.3,7782.85,True,False,False,6,4,109.61760563380282
1,0.0,70.3,70.3,True,True,True,0,0,70.3
72,2.0,25.4,1797.1,False,False,False,0,4,24.959722222222226
6,0.0,69.8,377.85,True,True,True,0,0,62.975
23,1.0,20.0,445.3,False,False,False,0,2,19.360869565217392
10,0.0,85.55,851.75,True,True,True,1,1,85.175
72,2.0,109.9,7624.2,True,True,False,6,4,105.89166666666668
7,0.0,50.3,355.1,False,False,False,1,1,50.72857142857144
6,0.0,94.5,575.45,True,False,True,3,0,95.90833333333336
9,0.0,101.5,906.85,True,True,True,4,1,100.76111111111112
12,0.0,89.15,1057.55,True,True,True,2,1,88.12916666666666
1,0.0,19.4,19.4,False,False,False,0,0,19.4
48,1.0,29.9,1388.75,False,False,True,1,3,28.932291666666668
20,0.0,78.8,1641.3,True,True,True,1,2,82.065
16,0.0,85.35,1375.15,True,False,True,1,2,85.946875
2,0.0,79.65,152.7,True,False,True,1,0,76.35
10,1.0,19.3,185.2,False,False,False,0,1,18.52
2,0.0,79.6,195.05,True,True,True,1,0,97.525
20,0.0,96.8,1826.7,True,False,True,3,2,91.335
20,1.0,20.65,417.5,False,False,False,0,2,20.875
19,1.0,19.8,344.5,False,False,False,0,2,18.13157894736842
19,0.0,90.6,1660.0,True,True,False,2,2,87.36842105263158
22,0.0,104.6,2180.55,True,True,False,5,2,99.1159090909091
35,0.0,80.05,2835.9,True,False,True,1,3,81.02571428571429
1,0.0,45.15,45.15,False,False,True,0,0,45.15
39,0.0,73.15,2730.85,True,False,True,0,3,70.02179487179487
54,1.0,99.1,5437.1,True,True,True,4,4,100.68703703703704
1,0.0,20.2,20.2,False,False,False,0,0,20.2
66,2.0,106.05,6981.35,True,False,False,4,4,105.7780303030303
56,0.0,105.35,5794.45,True,False,False,4,4,103.47232142857142
18,0.0,45.65,747.2,False,False,True,0,2,41.51111111111111
16,0.0,79.95,1267.95,True,False,True,1,2,79.246875
68,1.0,54.45,3674.95,False,False,False,2,4,54.04338235294117
53,2.0,25.1,1275.6,False,False,False,0,4,24.067924528301884
72,2.0,84.7,5893.9,False,False,False,5,4,81.85972222222222
9,0.0,75.85,724.65,True,True,True,0,1,80.51666666666667
30,0.0,48.8,1536.75,False,False,False,1,3,51.225
36,0.0,99.15,3615.6,True,True,True,3,3,100.43333333333334
18,0.0,35.2,607.3,False,True,True,2,2,33.73888888888889
55,1.0,76.25,4154.55,False,True,False,4,4,75.53727272727274
39,0.0,55.9,2184.35,False,True,False,4,3,56.00897435897436
21,0.0,82.35,1852.85,True,True,True,1,2,88.23095238095237
2,0.0,40.4,77.15,False,False,True,3,0,38.575
33,1.0,24.9,847.8,False,False,False,0,3,25.690909090909088
44,2.0,54.3,2390.45,False,False,True,4,3,54.32840909090908
30,0.0,66.3,1923.5,False,False,False,3,3,64.11666666666666
71,2.0,20.9,1493.2,False,False,False,0,4,21.03098591549296
4,0.0,75.35,338.1,True,True,True,0,0,84.525
35,1.0,85.15,3030.6,True,True,True,2,3,86.58857142857143
1,0.0,75.35,75.35,True,False,True,1,0,75.35
23,0.0,104.45,2184.85,True,True,True,4,2,94.99347826086957
22,1.0,49.45,1031.4,False,False,True,3,2,46.88181818181818
49,1.0,19.45,921.3,False,False,False,0,4,18.802040816326528
42,0.0,92.15,3875.4,True,True,True,3,3,92.27142857142856
33,1.0,93.8,3124.5,True,True,True,3,3,94.6818181818182
7,2.0,19.85,144.15,False,False,False,0,1,20.592857142857145
67,1.0,100.25,6689.0,True,False,False,4,4,99.8358208955224
15,0.0,95.7,1451.1,True,True,True,3,2,96.74
67,2.0,93.15,6368.2,True,True,True,3,4,95.04776119402985
53,2.0,69.7,3729.6,False,False,False,4,4,70.36981132075472
21,1.0,19.8,350.1,False,False,False,0,2,16.67142857142857
40,0.0,71.35,2847.2,False,False,False,4,3,71.17999999999999
22,1.0,20.75,452.35,False,False,False,0,2,20.56136363636364
39,0.0,40.6,1494.5,False,True,True,2,3,38.32051282051282
45,1.0,20.4,930.45,False,True,False,0,3,20.67666666666667
2,0.0,20.35,41.85,False,False,False,0,0,20.925
57,2.0,19.75,1272.05,False,False,False,0,4,22.316666666666663
8,0.0,54.4,475.1,False,True,True,1,1,59.3875
7,0.0,94.7,673.1,True,False,False,3,1,96.15714285714286
6,0.0,30.5,208.7,False,False,True,1,0,34.78333333333333
7,0.0,20.45,150.75,False,False,False,0,1,21.535714285714285
49,2.0,66.15,3199.0,False,False,True,2,4,65.28571428571429
65,1.0,89.85,5844.65,True,True,False,3,4,89.9176923076923
55,1.0,45.05,2462.6,False,False,True,0,4,44.77454545454545
71,2.0,86.85,6263.8,False,False,False,6,4,88.22253521126761
35,0.0,96.75,3403.4,True,False,False,4,3,97.24
3,0.0,77.0,237.75,True,True,True,0,0,79.25
11,0.0,20.1,221.35,False,False,False,0,1,20.12272727272727
1,0.0,75.3,75.3,True,True,True,1,0,75.3
17,0.0,106.65,1672.1,True,False,False,5,2,98.35882352941177
72,2.0,110.15,7881.2,True,False,False,5,4,109.46111111111112
28,1.0,82.85,2320.8,True,False,False,2,3,82.88571428571429
18,2.0,20.1,370.5,False,False,False,0,2,20.58333333333333
40,1.0,99.2,4062.2,True,False,True,4,3,101.555
52,0.0,59.45,3043.7,False,True,True,2,4,58.5326923076923
47,0.0,58.6,2723.4,False,False,True,2,3,57.94468085106383
23,0.0,49.7,1081.25,False,False,True,1,2,47.01086956521739
66,2.0,65.85,4097.05,False,False,False,4,4,62.07651515151515
8,0.0,73.5,632.2,True,True,True,0,1,79.025
47,0.0,85.5,4042.3,True,False,False,2,3,86.00638297872341
7,0.0,20.05,164.85,False,False,False,0,1,23.55
71,2.0,113.65,8166.8,True,False,False,6,4,115.02535211267606
50,0.0,83.4,4113.7,True,True,False,2,4,82.274
46,2.0,65.65,3047.15,False,False,False,4,3,66.24239130434783
1,0.0,70.4,70.4,True,True,True,0,0,70.4
66,2.0,61.35,4193.4,False,False,False,5,4,63.53636363636363
42,0.0,85.9,3729.75,True,False,True,2,3,88.80357142857143
5,0.0,75.65,399.45,True,False,True,1,0,79.89
7,1.0,49.75,331.3,False,True,False,1,1,47.32857142857143
29,1.0,70.9,1964.6,False,False,True,3,3,67.7448275862069
27,0.0,49.85,1336.15,False,False,True,1,3,49.48703703703704
15,0.0,75.3,1147.45,True,False,True,1,2,76.49666666666667
25,2.0,20.1,486.05,False,False,False,0,3,19.442
11,0.0,94.0,1078.9,True,True,True,2,1,98.0818181818182
57,0.0,103.05,5925.75,True,True,False,5,4,103.96052631578948
67,1.0,118.35,7804.15,True,False,False,6,4,116.47985074626864
47,0.0,99.7,4747.2,True,True,True,3,3,101.00425531914894
13,0.0,81.9,1028.9,True,False,True,1,2,79.14615384615385
8,0.0,30.45,226.45,False,True,False,1,1,28.30625
44,0.0,96.1,4364.1,True,True,True,2,3,99.18409090909093
71,1.0,66.2,4692.55,False,True,False,2,4,66.09225352112676
24,0.0,104.25,2433.9,True,True,True,4,2,101.4125
15,0.0,80.2,1217.25,True,True,True,1,2,81.15
1,0.0,19.75,19.75,False,True,False,0,0,19.75
2,0.0,72.6,154.3,True,False,True,0,0,77.15
55,0.0,116.5,6382.55,True,True,False,6,4,116.04636363636364
71,2.0,106.8,7623.2,True,True,True,4,4,107.36901408450704
50,2.0,24.95,1261.45,False,False,False,0,4,25.229
1,0.0,89.25,89.25,True,True,True,2,0,89.25
5,0.0,19.25,86.05,False,False,False,0,0,17.21
66,1.0,104.55,6779.05,True,False,False,5,4,102.7128787878788
49,1.0,87.2,4345.0,False,False,False,6,4,88.6734693877551
3,0.0,30.75,82.85,False,True,True,1,0,27.616666666666664
66,1.0,25.7,1714.55,False,False,False,0,4,25.9780303030303
11,0.0,86.2,893.2,True,True,True,1,1,81.2
28,0.0,30.1,810.85,False,False,True,1,3,28.95892857142857
65,2.0,99.35,6347.55,True,True,False,4,4,97.65461538461538
62,2.0,19.2,1123.65,False,False,False,0,4,18.123387096774195
2,0.0,20.1,43.15,False,False,False,0,0,21.575
2,0.0,20.35,35.1,False,False,False,0,0,17.55
55,2.0,25.65,1388.0,False,False,False,0,4,25.23636363636364
41,0.0,94.55,3851.45,True,True,True,3,3,93.93780487804878
17,0.0,104.2,1743.5,True,True,False,4,2,102.55882352941175
30,1.0,94.4,2638.1,True,False,True,3,3,87.93666666666667
17,1.0,56.1,946.95,False,False,False,2,2,55.70294117647059
16,2.0,68.25,1114.85,False,False,False,4,2,69.678125
72,2.0,24.75,1777.6,False,False,False,0,4,24.688888888888886
9,0.0,76.25,684.85,True,True,True,0,1,76.09444444444445
1,0.0,74.35,74.35,True,True,True,1,0,74.35
23,0.0,54.15,1312.45,False,True,True,2,2,57.06304347826087
8,0.0,19.45,159.2,False,False,False,0,1,19.9
19,0.0,34.95,610.2,False,False,False,2,2,32.11578947368421
7,0.0,53.65,404.35,False,True,False,1,1,57.76428571428572
1,0.0,69.65,69.65,True,True,True,0,0,69.65
61,1.0,104.0,6363.45,True,True,False,4,4,104.31885245901638
57,2.0,70.35,4124.65,False,False,False,4,4,72.36228070175439
9,0.0,80.8,713.1,True,True,True,1,1,79.23333333333333
15,1.0,64.85,950.75,False,False,False,3,2,63.38333333333333
1,0.0,19.65,19.65,False,False,False,0,0,19.65
12,0.0,45.9,505.95,False,False,True,0,1,42.1625
54,2.0,20.0,1149.65,False,False,False,0,4,21.289814814814815
4,0.0,44.8,169.65,False,True,True,0,0,42.4125
7,0.0,80.3,526.7,True,False,True,1,1,75.24285714285715
20,1.0,20.35,393.15,False,False,False,0,2,19.6575
26,0.0,45.8,1147.0,False,False,False,3,3,44.11538461538461
36,0.0,84.1,3021.6,True,True,True,1,3,83.93333333333334
53,1.0,108.95,5718.2,True,False,True,5,4,107.89056603773584
3,0.0,69.35,191.35,False,True,True,3,0,63.78333333333333
68,2.0,64.35,4539.6,False,False,False,6,4,66.75882352941177
72,2.0,90.8,6397.6,False,False,False,6,4,88.85555555555555
12,1.0,24.95,280.4,False,False,False,0,1,23.366666666666664
34,0.0,79.6,2718.3,True,False,True,1,3,79.95
68,2.0,84.7,5711.05,True,False,False,2,4,83.9860294117647
50,1.0,70.8,3478.15,False,False,False,4,4,69.563
1,0.0,36.45,36.45,False,True,True,1,0,36.45
41,0.0,104.4,4133.95,True,True,True,4,3,100.8280487804878
30,0.0,101.5,2917.65,True,True,True,3,3,97.255
1,0.0,54.3,54.3,False,True,True,1,0,54.3
29,0.0,103.95,2964.8,True,True,True,3,3,102.2344827586207
23,2.0,91.1,2198.3,False,False,False,6,2,95.57826086956524
60,2.0,19.95,1189.9,False,False,False,0,4,19.831666666666667
72,2.0,26.45,1914.5,False,False,False,0,4,26.59027777777778
22,0.0,89.4,2001.5,True,True,True,3,2,90.97727272727272
72,2.0,75.1,5336.35,False,False,False,5,4,74.11597222222223
66,1.0,108.1,7238.6,True,False,True,4,4,109.6757575757576
72,2.0,110.15,7998.8,True,True,True,5,4,111.09444444444443
47,0.0,80.35,3825.85,True,True,False,1,3,81.40106382978723
51,1.0,111.5,5703.25,True,True,True,5,4,111.82843137254902
70,1.0,106.5,7397.0,True,True,True,4,4,105.67142857142858
9,1.0,19.9,164.6,False,True,False,0,1,18.288888888888888
59,2.0,111.1,6555.2,True,False,False,5,4,111.10508474576272
3,0.0,70.7,225.65,False,False,True,3,0,75.21666666666667
38,0.0,24.85,955.75,False,True,True,0,3,25.151315789473685
37,0.0,91.2,3382.3,True,False,False,3,3,91.41351351351352
37,2.0,65.6,2313.8,False,False,False,4,3,62.53513513513514
24,0.0,40.65,933.3,False,False,True,2,2,38.8875
14,0.0,59.45,780.85,False,False,False,3,2,55.775
72,2.0,109.95,7852.4,True,False,False,5,4,109.0611111111111
53,1.0,60.45,3184.25,False,True,True,5,4,60.08018867924528
8,0.0,84.9,764.95,True,True,True,1,1,95.61875
72,2.0,38.5,2763.0,False,False,False,3,4,38.375
17,0.0,92.55,1614.7,True,True,True,2,2,94.98235294117649
2,0.0,73.55,145.4,True,False,True,1,0,72.7
8,0.0,20.15,156.25,False,False,False,0,1,19.53125
48,1.0,34.7,1604.5,False,False,True,2,3,33.427083333333336
10,0.0,24.5,270.15,False,False,False,0,1,27.015
0,1.0,19.7,0.0,False,False,False,0,0,0.0
1,0.0,20.6,20.6,False,False,False,0,0,20.6
29,1.0,58.0,1734.5,False,False,False,3,3,59.810344827586206
65,1.0,107.45,7047.5,True,True,True,4,4,108.42307692307692
8,0.0,65.5,573.15,False,False,False,3,1,71.64375
61,2.0,25.45,1538.6,False,False,False,0,4,25.22295081967213
45,1.0,100.15,4459.8,True,False,True,3,3,99.10666666666668
72,1.0,104.45,7459.0,True,False,True,4,4,103.59722222222224
12,0.0,21.15,306.05,False,True,False,0,1,25.504166666666663
7,0.0,96.2,639.7,True,True,True,2,1,91.38571428571429
9,0.0,44.4,348.15,False,False,True,0,1,38.68333333333333
43,1.0,107.55,4533.9,True,True,True,4,3,105.43953488372092
58,2.0,94.35,5563.65,True,False,True,3,4,95.925
16,0.0,98.75,1587.55,True,True,True,3,2,99.221875
2,0.0,20.3,40.25,False,False,False,0,0,20.125
8,0.0,101.15,842.9,True,True,True,4,1,105.3625
40,1.0,105.75,4228.55,True,False,False,4,3,105.71375
9,0.0,81.15,784.45,True,True,False,1,1,87.16111111111111
41,1.0,89.55,3729.75,True,True,True,3,3,90.96951219512196
26,0.0,54.75,1406.9,False,False,True,2,3,54.11153846153847
33,1.0,53.75,1857.3,False,False,True,2,3,56.28181818181818
68,1.0,105.75,7322.5,True,False,True,5,4,107.68382352941175
65,2.0,105.85,6725.5,True,False,True,5,4,103.46923076923076
55,1.0,64.2,3627.3,False,True,True,3,4,65.9509090909091
20,0.0,88.7,1761.45,True,True,True,2,2,88.0725
19,1.0,87.7,1725.95,True,False,True,2,2,90.83947368421052
45,0.0,89.3,4192.15,True,False,True,2,3,93.15888888888888
70,2.0,20.15,1411.2,False,False,False,0,4,20.16
2,0.0,79.75,164.5,True,True,True,1,0,82.25
27,0.0,94.55,2724.6,True,False,True,2,3,100.91111111111113
12,2.0,20.05,264.55,False,True,False,0,1,22.04583333333333
72,2.0,67.2,4671.7,False,False,False,6,4,64.88472222222222
12,0.0,94.55,1173.55,True,True,True,2,1,97.79583333333332
5,0.0,69.05,318.5,True,False,True,0,0,63.7
71,0.0,107.5,7713.55,True,True,False,5,4,108.64154929577464
35,1.0,73.0,2471.25,False,True,True,4,3,70.60714285714286
70,2.0,114.75,7842.3,True,False,False,6,4,112.03285714285714
31,0.0,76.05,2227.8,True,True,True,0,3,71.86451612903227
52,2.0,96.25,4990.25,True,False,True,3,4,95.96634615384616
37,0.0,101.1,3744.05,True,True,True,3,3,101.19054054054054
69,1.0,104.7,7220.35,True,False,True,4,4,104.6427536231884
30,0.0,77.9,2351.45,True,False,True,0,3,78.38166666666666
33,0.0,90.65,2989.6,True,True,False,2,3,90.5939393939394
54,2.0,110.45,6077.75,True,True,True,5,4,112.55092592592592
59,1.0,68.7,4070.95,False,False,False,3,4,68.99915254237288
55,0.0,44.85,2479.05,False,True,False,3,4,45.07363636363637
69,1.0,29.8,2134.3,False,False,True,1,4,30.93188405797102
66,1.0,88.9,6000.1,True,False,True,2,4,90.91060606060609
37,1.0,58.75,2203.1,False,False,False,3,3,59.54324324324324
9,1.0,19.85,183.15,False,False,False,0,1,20.35
69,2.0,86.9,6194.1,False,False,False,5,4,89.7695652173913
10,0.0,59.65,638.95,False,False,True,2,1,63.895
40,0.0,55.25,2139.2,False,False,False,2,3,53.48
13,0.0,66.4,831.75,False,False,True,2,2,63.98076923076923
6,0.0,90.1,521.3,True,True,True,2,0,86.88333333333333
69,2.0,20.15,1337.5,False,False,False,0,4,19.38405797101449
66,1.0,108.1,7181.95,True,False,True,5,4,108.81742424242424
11,0.0,53.75,608.0,False,True,True,1,1,55.27272727272727
46,1.0,56.9,2560.1,False,False,False,3,3,55.65434782608696
6,0.0,89.3,577.6,True,True,True,2,0,96.26666666666668
56,0.0,109.6,5953.0,True,False,False,5,4,106.30357142857144
70,2.0,25.15,1790.15,False,False,False,0,4,25.57357142857143
33,1.0,79.15,2531.4,False,True,True,4,3,76.70909090909092
72,2.0,66.75,4760.3,False,False,False,3,4,66.11527777777778
3,0.0,95.2,292.85,True,True,True,2,0,97.61666666666667
19,0.0,48.8,953.65,False,False,True,1,2,50.19210526315789
5,0.0,45.7,198.0,False,True,True,2,0,39.6
71,2.0,80.7,5705.05,False,False,True,5,4,80.35281690140846
8,0.0,74.5,609.9,True,True,False,1,1,76.2375
1,0.0,20.55,20.55,False,False,False,0,0,20.55
1,0.0,79.65,79.65,True,True,True,1,0,79.65
61,1.0,115.1,6993.65,True,False,False,6,4,114.65
71,2.0,59.7,4122.65,False,False,False,5,4,58.06549295774647
68,1.0,86.45,5762.95,True,False,True,2,4,84.74926470588235
46,1.0,33.7,1537.85,False,False,True,2,3,33.43152173913043
33,1.0,80.1,2603.3,True,False,False,1,3,78.88787878787879
53,2.0,104.05,5566.4,True,False,False,5,4,105.0264150943396
50,0.0,108.75,5431.9,True,False,False,5,4,108.638
57,1.0,41.1,2258.25,False,False,False,3,4,39.61842105263158
54,2.0,20.35,1092.35,False,False,False,0,4,20.2287037037037
60,0.0,105.9,6401.25,True,True,True,4,4,106.6875
28,0.0,101.3,2812.2,True,False,True,3,3,100.43571428571428
1,0.0,80.05,80.05,True,False,True,1,0,80.05
29,0.0,89.2,2698.35,True,True,True,2,3,93.04655172413791
10,0.0,65.5,616.9,False,True,True,3,1,61.69
43,0.0,40.45,1912.85,False,True,False,3,3,44.48488372093023
13,0.0,70.45,849.1,True,False,True,0,2,65.31538461538462
43,2.0,78.8,3460.3,False,True,False,5,3,80.47209302325582
19,0.0,83.65,1465.75,True,True,True,1,2,77.14473684210526
1,0.0,90.1,90.1,True,True,True,2,0,90.1
69,2.0,82.45,5555.3,False,False,False,5,4,80.51159420289855
61,2.0,20.25,1278.8,False,False,False,0,4,20.963934426229507
43,0.0,66.25,2907.35,False,False,False,3,3,67.61279069767441
6,0.0,19.5,146.3,False,False,False,0,0,24.383333333333336
1,0.0,51.25,51.25,False,False,True,1,0,51.25
56,0.0,89.7,4952.95,True,False,True,2,4,88.44553571428571
70,2.0,64.55,4504.9,False,False,False,6,4,64.35571428571428
1,0.0,45.6,45.6,False,True,True,0,0,45.6
49,1.0,93.65,4520.15,True,True,True,3,4,92.24795918367346
6,0.0,49.65,267.35,False,False,True,1,0,44.55833333333334
32,2.0,73.6,2316.85,False,False,False,5,3,72.4015625
72,2.0,109.75,8075.35,True,False,False,5,4,112.1576388888889
37,2.0,61.45,2302.35,False,False,False,3,3,62.22567567567568
69,1.0,106.4,7251.9,True,False,False,5,4,105.1
26,0.0,81.9,2078.55,False,False,True,5,3,79.94423076923077
58,1.0,105.2,6225.4,True,False,True,4,4,107.33448275862068
24,1.0,54.6,1242.25,False,False,True,1,2,51.76041666666666
5,1.0,20.55,99.45,False,True,False,0,0,19.89
15,0.0,20.0,288.05,False,True,False,0,2,19.203333333333333
30,2.0,19.7,599.25,False,False,False,0,3,19.975
55,1.0,66.05,3462.1,False,False,False,3,4,62.947272727272725
25,0.0,34.0,853.0,False,False,True,1,3,34.12
10,0.0,92.5,934.1,True,False,True,4,1,93.41
44,2.0,54.05,2375.2,False,False,False,5,3,53.98181818181818
47,1.0,58.9,2813.05,False,False,False,3,3,59.85212765957447
13,0.0,88.35,1222.8,True,True,True,2,2,94.06153846153846
49,2.0,107.95,5293.2,True,False,True,5,4,108.02448979591836
64,1.0,96.9,6314.35,True,False,False,4,4,98.66171875
1,0.0,19.1,19.1,False,False,False,0,0,19.1
20,0.0,50.0,1003.05,False,False,True,1,2,50.1525
37,2.0,45.4,1593.1,False,True,False,3,3,43.05675675675676
30,0.0,85.45,2509.95,True,True,True,1,3,83.66499999999999
38,1.0,84.1,3187.65,False,False,False,5,3,83.88552631578948
1,0.0,74.45,74.45,True,False,True,0,0,74.45
37,0.0,64.75,2345.2,False,True,True,2,3,63.38378378378378
52,2.0,66.25,3330.1,False,False,False,6,4,64.04038461538461
71,2.0,76.9,5522.7,False,False,False,5,4,77.78450704225352
26,0.0,89.8,2335.3,True,True,True,3,3,89.81923076923077
66,2.0,74.6,4798.4,False,False,False,4,4,72.7030303030303
72,2.0,116.95,8594.4,True,False,False,6,4,119.36666666666666
25,1.0,40.65,970.55,False,False,False,2,3,38.822
69,2.0,114.35,7665.8,True,False,False,6,4,111.09855072463768
53,2.0,69.7,3686.05,False,False,False,3,4,69.54811320754717
12,1.0,95.5,1115.15,True,False,True,3,1,92.92916666666667
26,0.0,98.65,2537.0,True,True,True,4,3,97.57692307692308
21,0.0,61.65,1393.6,False,False,True,2,2,66.36190476190475
1,0.0,89.35,89.35,True,True,True,2,0,89.35
48,0.0,95.4,4445.3,True,True,False,3,3,92.61041666666668
26,1.0,35.4,978.6,False,False,False,2,3,37.63846153846154
60,2.0,19.95,1258.15,False,False,False,0,4,20.96916666666667
18,0.0,19.25,331.35,False,False,False,0,2,18.40833333333333
10,0.0,29.65,291.4,False,True,True,1,1,29.14
5,0.0,84.5,453.75,True,True,False,2,0,90.75
4,1.0,20.4,84.75,False,False,False,0,0,21.1875
65,2.0,24.75,1715.1,False,False,False,0,4,26.38615384615385
70,2.0,25.35,1715.15,False,False,False,0,4,24.502142857142857
18,0.0,90.7,1597.25,True,False,True,2,2,88.73611111111111
62,2.0,20.0,1250.1,False,False,False,0,4,20.16290322580645
66,2.0,59.75,3996.8,False,True,False,2,4,60.55757575757576
65,2.0,82.5,5215.1,False,False,False,5,4,80.2323076923077
3,0.0,70.3,235.5,True,True,True,0,0,78.5
34,0.0,20.35,673.2,False,False,False,0,3,19.8
16,0.0,90.8,1442.2,True,False,True,2,2,90.1375
54,1.0,103.95,5639.05,True,False,False,4,4,104.42685185185184
50,0.0,104.95,5222.35,True,True,True,4,4,104.447
71,2.0,105.25,7291.75,True,True,True,5,4,102.70070422535213
10,0.0,74.75,799.65,True,True,True,0,1,79.965
1,0.0,50.8,50.8,False,True,True,1,0,50.8
18,1.0,23.75,424.5,False,False,False,0,2,23.58333333333333
4,0.0,61.3,249.4,False,True,True,2,0,62.35
58,2.0,75.8,4415.75,False,False,False,4,4,76.13362068965517
56,1.0,98.0,5270.6,True,True,False,3,4,94.11785714285716
2,0.0,80.25,144.55,True,True,True,1,0,72.275
32,0.0,78.9,2447.95,True,True,True,1,3,76.4984375
56,1.0,52.0,2884.9,False,False,False,4,4,51.51607142857143
36,0.0,84.75,3050.15,True,True,True,1,3,84.72638888888889
4,0.0,64.4,253.0,False,False,True,2,0,63.25
53,0.0,85.45,4517.25,True,False,True,1,4,85.23113207547169
10,0.0,45.8,436.2,False,False,True,0,1,43.62
4,0.0,30.5,118.4,False,True,True,1,0,29.6
1,0.0,19.9,19.9,False,False,False,0,0,19.9
51,0.0,69.15,3649.6,True,False,True,0,4,71.56078431372549
12,0.0,99.45,1200.15,True,True,True,3,1,100.0125
6,1.0,49.25,255.6,False,False,True,3,0,42.6
63,2.0,39.35,2395.05,False,False,True,3,4,38.01666666666667
1,0.0,70.6,70.6,True,True,True,0,0,70.6
48,0.0,105.1,5083.55,True,False,True,4,3,105.90729166666668
5,0.0,81.0,389.6,True,False,True,1,0,77.92
35,1.0,20.1,644.5,False,False,False,0,3,18.414285714285715
6,0.0,84.85,523.5,True,True,True,2,0,87.25
2,0.0,19.75,39.3,False,False,False,0,0,19.65
50,1.0,19.75,989.05,False,False,False,0,4,19.781
33,0.0,70.4,2406.1,True,False,True,0,3,72.9121212121212
31,2.0,20.45,638.55,False,False,False,0,3,20.598387096774196
9,2.0,20.35,191.1,False,False,False,0,1,21.23333333333333
54,0.0,86.2,4524.05,False,True,True,5,4,83.77870370370371
46,1.0,95.65,4664.2,True,False,False,4,3,101.39565217391304
34,1.0,103.8,3470.8,True,True,False,4,3,102.08235294117648
71,2.0,97.2,6910.3,True,True,False,3,4,97.32816901408452
63,2.0,63.55,4014.2,False,False,False,4,4,63.71746031746032
51,2.0,24.95,1288.0,False,False,False,0,4,25.254901960784316
26,0.0,89.15,2277.65,True,True,True,2,3,87.60192307692309
64,2.0,99.0,6375.8,True,False,False,4,4,99.621875
1,0.0,24.8,24.8,False,True,True,0,0,24.8
61,1.0,85.55,5251.75,True,False,True,2,4,86.09426229508196
15,0.0,94.0,1505.45,True,False,True,3,2,100.36333333333332
64,1.0,105.65,6903.1,True,False,True,4,4,107.8609375
18,0.0,50.3,913.3,False,True,True,0,2,50.73888888888889
57,1.0,95.0,5535.8,True,True,True,3,4,97.11929824561405
14,2.0,61.4,815.55,False,False,False,3,2,58.25357142857143
18,0.0,80.55,1411.65,True,False,True,1,2,78.42500000000001
72,2.0,78.5,5602.25,True,False,False,1,4,77.80902777777777
70,2.0,114.3,8244.3,True,False,False,6,4,117.77571428571429
38,2.0,20.05,741.5,False,False,False,0,3,19.51315789473684
68,2.0,62.65,4375.8,False,False,False,4,4,64.35000000000001
13,0.0,80.85,1008.7,True,True,True,1,2,77.5923076923077
65,2.0,92.7,5968.4,True,False,False,3,4,91.82153846153844
30,0.0,100.45,3096.9,True,True,True,3,3,103.23
51,2.0,75.2,3901.25,False,False,True,3,4,76.49509803921569
31,0.0,84.75,2613.4,True,False,False,2,3,84.30322580645162
9,0.0,89.45,853.1,True,True,True,2,1,94.78888888888888
72,2.0,79.5,5661.7,False,False,False,5,4,78.63472222222222
10,0.0,72.15,794.25,False,False,True,2,1,79.425
37,1.0,19.8,695.05,False,True,False,0,3,18.785135135135132
2,0.0,76.4,160.8,False,True,True,4,0,80.4
55,1.0,100.9,5552.05,True,False,False,4,4,100.94636363636364
